Date,Time,Celsius,Humidity,DewPoint,DeviceType,SerialNumber
7-Feb-13,10:00:00 PM,24.5,97.5,24.1,EasyLog,10049571
7-Feb-13,11:00:00 PM,24.5,98.5,24.2,EasyLog,10049571
8-Feb-13,12:00:00 AM,24.5,98.5,24.2,EasyLog,10049571
8-Feb-13,1:00:00 AM,24,98.5,23.7,EasyLog,10049571
8-Feb-13,2:00:00 AM,24,98.5,23.7,EasyLog,10049571
8-Feb-13,3:00:00 AM,24,99,23.8,EasyLog,10049571
8-Feb-13,4:00:00 AM,24,99,23.8,EasyLog,10049571
8-Feb-13,5:00:00 AM,23.5,99,23.3,EasyLog,10049571
8-Feb-13,6:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
8-Feb-13,7:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
8-Feb-13,8:00:00 AM,24,99.5,23.9,EasyLog,10049571
8-Feb-13,9:00:00 AM,25,100,25,EasyLog,10049571
8-Feb-13,10:00:00 AM,27,99,26.8,EasyLog,10049571
8-Feb-13,11:00:00 AM,28.5,88,26.3,EasyLog,10049571
8-Feb-13,12:00:00 PM,28.5,89.5,26.6,EasyLog,10049571
8-Feb-13,1:00:00 PM,30,81,26.4,EasyLog,10049571
8-Feb-13,2:00:00 PM,31.5,77,27,EasyLog,10049571
8-Feb-13,3:00:00 PM,32.5,74,27.3,EasyLog,10049571
8-Feb-13,4:00:00 PM,32,76,27.2,EasyLog,10049571
8-Feb-13,5:00:00 PM,31,79.5,27,EasyLog,10049571
8-Feb-13,6:00:00 PM,30,85.5,27.3,EasyLog,10049571
8-Feb-13,7:00:00 PM,28.5,88,26.3,EasyLog,10049571
8-Feb-13,8:00:00 PM,27,91.5,25.5,EasyLog,10049571
8-Feb-13,9:00:00 PM,25.5,94.5,24.6,EasyLog,10049571
8-Feb-13,10:00:00 PM,25,97,24.5,EasyLog,10049571
8-Feb-13,11:00:00 PM,25,98.5,24.7,EasyLog,10049571
9-Feb-13,12:00:00 AM,25.5,99.5,25.4,EasyLog,10049571
9-Feb-13,1:00:00 AM,25,98,24.7,EasyLog,10049571
9-Feb-13,2:00:00 AM,24.5,96.5,23.9,EasyLog,10049571
9-Feb-13,3:00:00 AM,24,96.5,23.4,EasyLog,10049571
9-Feb-13,4:00:00 AM,23,96.5,22.4,EasyLog,10049571
9-Feb-13,5:00:00 AM,22.5,96.5,21.9,EasyLog,10049571
9-Feb-13,6:00:00 AM,22.5,97.5,22.1,EasyLog,10049571
9-Feb-13,7:00:00 AM,22.5,98,22.2,EasyLog,10049571
9-Feb-13,8:00:00 AM,22.5,98.5,22.3,EasyLog,10049571
9-Feb-13,9:00:00 AM,22.5,98.5,22.3,EasyLog,10049571
9-Feb-13,10:00:00 AM,23,99,22.8,EasyLog,10049571
9-Feb-13,11:00:00 AM,23,99.5,22.9,EasyLog,10049571
9-Feb-13,12:00:00 PM,24,99.5,23.9,EasyLog,10049571
9-Feb-13,1:00:00 PM,24.5,99,24.3,EasyLog,10049571
9-Feb-13,2:00:00 PM,26,98,25.7,EasyLog,10049571
9-Feb-13,3:00:00 PM,27.5,92.5,26.2,EasyLog,10049571
9-Feb-13,4:00:00 PM,27.5,92.5,26.2,EasyLog,10049571
9-Feb-13,5:00:00 PM,27.5,94,26.4,EasyLog,10049571
9-Feb-13,6:00:00 PM,27,95.5,26.2,EasyLog,10049571
9-Feb-13,7:00:00 PM,26,96.5,25.4,EasyLog,10049571
9-Feb-13,8:00:00 PM,25,98,24.7,EasyLog,10049571
9-Feb-13,9:00:00 PM,24,99,23.8,EasyLog,10049571
9-Feb-13,10:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
9-Feb-13,11:00:00 PM,24,100,24,EasyLog,10049571
10-Feb-13,12:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,1:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,2:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,3:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,4:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,5:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,6:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,7:00:00 AM,24,100,24,EasyLog,10049571
10-Feb-13,8:00:00 AM,24.5,100,24.5,EasyLog,10049571
10-Feb-13,9:00:00 AM,25,100,25,EasyLog,10049571
10-Feb-13,10:00:00 AM,25.5,100,25.5,EasyLog,10049571
10-Feb-13,11:00:00 AM,25,99.5,24.9,EasyLog,10049571
10-Feb-13,12:00:00 PM,24.5,99.5,24.4,EasyLog,10049571
10-Feb-13,1:00:00 PM,24,99,23.8,EasyLog,10049571
10-Feb-13,2:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
10-Feb-13,3:00:00 PM,23.5,100,23.5,EasyLog,10049571
10-Feb-13,4:00:00 PM,24,100,24,EasyLog,10049571
10-Feb-13,5:00:00 PM,24,100,24,EasyLog,10049571
10-Feb-13,6:00:00 PM,24,99.5,23.9,EasyLog,10049571
10-Feb-13,7:00:00 PM,23,100,23,EasyLog,10049571
10-Feb-13,8:00:00 PM,23,100,23,EasyLog,10049571
10-Feb-13,9:00:00 PM,22.5,100,22.5,EasyLog,10049571
10-Feb-13,10:00:00 PM,22.5,100,22.5,EasyLog,10049571
10-Feb-13,11:00:00 PM,23,100,23,EasyLog,10049571
11-Feb-13,12:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,1:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,2:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,3:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,4:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,5:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,6:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,7:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,8:00:00 AM,23,100,23,EasyLog,10049571
11-Feb-13,9:00:00 AM,24,100,24,EasyLog,10049571
11-Feb-13,10:00:00 AM,24.5,100,24.5,EasyLog,10049571
11-Feb-13,11:00:00 AM,25.5,100,25.5,EasyLog,10049571
11-Feb-13,12:00:00 PM,26,97,25.5,EasyLog,10049571
11-Feb-13,1:00:00 PM,27,97,26.5,EasyLog,10049571
11-Feb-13,2:00:00 PM,28.5,90.5,26.8,EasyLog,10049571
11-Feb-13,3:00:00 PM,29,85,26.2,EasyLog,10049571
11-Feb-13,4:00:00 PM,29,82.5,25.7,EasyLog,10049571
11-Feb-13,5:00:00 PM,28.5,85.5,25.8,EasyLog,10049571
11-Feb-13,6:00:00 PM,27.5,89,25.5,EasyLog,10049571
11-Feb-13,7:00:00 PM,26.5,92.5,25.2,EasyLog,10049571
11-Feb-13,8:00:00 PM,24.5,96,23.8,EasyLog,10049571
11-Feb-13,9:00:00 PM,23.5,97.5,23.1,EasyLog,10049571
11-Feb-13,10:00:00 PM,23,99,22.8,EasyLog,10049571
11-Feb-13,11:00:00 PM,23.5,100,23.5,EasyLog,10049571
12-Feb-13,12:00:00 AM,23.5,100,23.5,EasyLog,10049571
12-Feb-13,1:00:00 AM,23.5,100,23.5,EasyLog,10049571
12-Feb-13,2:00:00 AM,23,100,23,EasyLog,10049571
12-Feb-13,3:00:00 AM,23,100,23,EasyLog,10049571
12-Feb-13,4:00:00 AM,23,100,23,EasyLog,10049571
12-Feb-13,5:00:00 AM,23,100,23,EasyLog,10049571
12-Feb-13,6:00:00 AM,23,100,23,EasyLog,10049571
12-Feb-13,7:00:00 AM,23,100,23,EasyLog,10049571
12-Feb-13,8:00:00 AM,23.5,100,23.5,EasyLog,10049571
12-Feb-13,9:00:00 AM,24,100,24,EasyLog,10049571
12-Feb-13,10:00:00 AM,25,98,24.7,EasyLog,10049571
12-Feb-13,11:00:00 AM,25,98,24.7,EasyLog,10049571
12-Feb-13,12:00:00 PM,25.5,96,24.8,EasyLog,10049571
12-Feb-13,1:00:00 PM,26.5,94,25.5,EasyLog,10049571
12-Feb-13,2:00:00 PM,28,91.5,26.5,EasyLog,10049571
12-Feb-13,3:00:00 PM,28,90.5,26.3,EasyLog,10049571
12-Feb-13,4:00:00 PM,28.5,89.5,26.6,EasyLog,10049571
12-Feb-13,5:00:00 PM,27.5,92,26.1,EasyLog,10049571
12-Feb-13,6:00:00 PM,27,93,25.8,EasyLog,10049571
12-Feb-13,7:00:00 PM,26,94.5,25,EasyLog,10049571
12-Feb-13,8:00:00 PM,24.5,96.5,23.9,EasyLog,10049571
12-Feb-13,9:00:00 PM,23.5,98,23.2,EasyLog,10049571
12-Feb-13,10:00:00 PM,23,99.5,22.9,EasyLog,10049571
12-Feb-13,11:00:00 PM,23,100,23,EasyLog,10049571
13-Feb-13,12:00:00 AM,23.5,100,23.5,EasyLog,10049571
13-Feb-13,1:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,2:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,3:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,4:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,5:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,6:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,7:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,8:00:00 AM,23,100,23,EasyLog,10049571
13-Feb-13,9:00:00 AM,24,100,24,EasyLog,10049571
13-Feb-13,10:00:00 AM,25,100,25,EasyLog,10049571
13-Feb-13,11:00:00 AM,25.5,99,25.3,EasyLog,10049571
13-Feb-13,12:00:00 PM,26.5,97,26,EasyLog,10049571
13-Feb-13,1:00:00 PM,26,95.5,25.2,EasyLog,10049571
13-Feb-13,2:00:00 PM,25.5,96.5,24.9,EasyLog,10049571
13-Feb-13,3:00:00 PM,27,95,26.1,EasyLog,10049571
13-Feb-13,4:00:00 PM,27.5,95,26.6,EasyLog,10049571
13-Feb-13,5:00:00 PM,27,93,25.8,EasyLog,10049571
13-Feb-13,6:00:00 PM,26.5,94.5,25.5,EasyLog,10049571
13-Feb-13,7:00:00 PM,26,94.5,25,EasyLog,10049571
13-Feb-13,8:00:00 PM,24.5,95.5,23.7,EasyLog,10049571
13-Feb-13,9:00:00 PM,23.5,98,23.2,EasyLog,10049571
13-Feb-13,10:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
13-Feb-13,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
14-Feb-13,12:00:00 AM,23,100,23,EasyLog,10049571
14-Feb-13,1:00:00 AM,23,100,23,EasyLog,10049571
14-Feb-13,2:00:00 AM,23,100,23,EasyLog,10049571
14-Feb-13,3:00:00 AM,22.5,100,22.5,EasyLog,10049571
14-Feb-13,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
14-Feb-13,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
14-Feb-13,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
14-Feb-13,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
14-Feb-13,8:00:00 AM,23,100,23,EasyLog,10049571
14-Feb-13,9:00:00 AM,23.5,100,23.5,EasyLog,10049571
14-Feb-13,10:00:00 AM,24.5,100,24.5,EasyLog,10049571
14-Feb-13,11:00:00 AM,25.5,97.5,25.1,EasyLog,10049571
14-Feb-13,12:00:00 PM,27,94,25.9,EasyLog,10049571
14-Feb-13,1:00:00 PM,29,87.5,26.7,EasyLog,10049571
14-Feb-13,2:00:00 PM,30,80,26.2,EasyLog,10049571
14-Feb-13,3:00:00 PM,30,82,26.6,EasyLog,10049571
14-Feb-13,4:00:00 PM,29.5,83,26.3,EasyLog,10049571
14-Feb-13,5:00:00 PM,29.5,84,26.5,EasyLog,10049571
14-Feb-13,6:00:00 PM,28.5,88,26.3,EasyLog,10049571
14-Feb-13,7:00:00 PM,26.5,93,25.3,EasyLog,10049571
14-Feb-13,8:00:00 PM,25,95.5,24.2,EasyLog,10049571
14-Feb-13,9:00:00 PM,24,97,23.5,EasyLog,10049571
14-Feb-13,10:00:00 PM,23.5,98,23.2,EasyLog,10049571
14-Feb-13,11:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
15-Feb-13,12:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
15-Feb-13,1:00:00 AM,24,99.5,23.9,EasyLog,10049571
15-Feb-13,2:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
15-Feb-13,3:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
15-Feb-13,4:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
15-Feb-13,5:00:00 AM,23.5,99.5,23.4,EasyLog,10049571
15-Feb-13,6:00:00 AM,23,99.5,22.9,EasyLog,10049571
15-Feb-13,7:00:00 AM,23,100,23,EasyLog,10049571
15-Feb-13,8:00:00 AM,23,99.5,22.9,EasyLog,10049571
15-Feb-13,9:00:00 AM,24,100,24,EasyLog,10049571
15-Feb-13,10:00:00 AM,25,99.5,24.9,EasyLog,10049571
15-Feb-13,11:00:00 AM,25.5,96,24.8,EasyLog,10049571
15-Feb-13,12:00:00 PM,25.5,94.5,24.6,EasyLog,10049571
15-Feb-13,1:00:00 PM,26,94,25,EasyLog,10049571
15-Feb-13,2:00:00 PM,28.5,89.5,26.6,EasyLog,10049571
15-Feb-13,3:00:00 PM,28,89,26,EasyLog,10049571
15-Feb-13,4:00:00 PM,27,92.5,25.7,EasyLog,10049571
15-Feb-13,5:00:00 PM,26,96,25.3,EasyLog,10049571
15-Feb-13,6:00:00 PM,25.5,94.5,24.6,EasyLog,10049571
15-Feb-13,7:00:00 PM,24.5,95.5,23.7,EasyLog,10049571
15-Feb-13,8:00:00 PM,23.5,97.5,23.1,EasyLog,10049571
15-Feb-13,9:00:00 PM,22.5,98.5,22.3,EasyLog,10049571
15-Feb-13,10:00:00 PM,22,99,21.8,EasyLog,10049571
15-Feb-13,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,12:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,1:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,2:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,3:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,9:00:00 AM,23,100,23,EasyLog,10049571
16-Feb-13,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
16-Feb-13,11:00:00 AM,23.5,100,23.5,EasyLog,10049571
16-Feb-13,12:00:00 PM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,1:00:00 PM,22.5,100,22.5,EasyLog,10049571
16-Feb-13,2:00:00 PM,23,100,23,EasyLog,10049571
16-Feb-13,3:00:00 PM,23.5,100,23.5,EasyLog,10049571
16-Feb-13,4:00:00 PM,24,100,24,EasyLog,10049571
16-Feb-13,5:00:00 PM,24.5,100,24.5,EasyLog,10049571
16-Feb-13,6:00:00 PM,24,100,24,EasyLog,10049571
16-Feb-13,7:00:00 PM,24,100,24,EasyLog,10049571
16-Feb-13,8:00:00 PM,23.5,99.5,23.4,EasyLog,10049571
16-Feb-13,9:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
16-Feb-13,10:00:00 PM,22,100,22,EasyLog,10049571
16-Feb-13,11:00:00 PM,22,100,22,EasyLog,10049571
17-Feb-13,12:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,1:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,2:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,3:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,4:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,5:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,6:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,7:00:00 AM,22,100,22,EasyLog,10049571
17-Feb-13,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
17-Feb-13,9:00:00 AM,23,100,23,EasyLog,10049571
17-Feb-13,10:00:00 AM,23.5,100,23.5,EasyLog,10049571
17-Feb-13,11:00:00 AM,24.5,99.5,24.4,EasyLog,10049571
17-Feb-13,12:00:00 PM,26,97.5,25.6,EasyLog,10049571
17-Feb-13,1:00:00 PM,27.5,92.5,26.2,EasyLog,10049571
17-Feb-13,2:00:00 PM,28.5,91.5,27,EasyLog,10049571
17-Feb-13,3:00:00 PM,26.5,91.5,25,EasyLog,10049571
17-Feb-13,4:00:00 PM,26,93.5,24.9,EasyLog,10049571
17-Feb-13,5:00:00 PM,25,96.5,24.4,EasyLog,10049571
17-Feb-13,6:00:00 PM,25,98,24.7,EasyLog,10049571
17-Feb-13,7:00:00 PM,24.5,97.5,24.1,EasyLog,10049571
17-Feb-13,8:00:00 PM,23.5,99,23.3,EasyLog,10049571
17-Feb-13,9:00:00 PM,23,100,23,EasyLog,10049571
17-Feb-13,10:00:00 PM,22.5,100,22.5,EasyLog,10049571
17-Feb-13,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,12:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,1:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,2:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,3:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
18-Feb-13,9:00:00 AM,23,100,23,EasyLog,10049571
18-Feb-13,10:00:00 AM,24,100,24,EasyLog,10049571
18-Feb-13,11:00:00 AM,25,98.5,24.7,EasyLog,10049571
18-Feb-13,12:00:00 PM,25.5,97.5,25.1,EasyLog,10049571
18-Feb-13,1:00:00 PM,26.5,93.5,25.4,EasyLog,10049571
18-Feb-13,2:00:00 PM,28,90,26.2,EasyLog,10049571
18-Feb-13,3:00:00 PM,28.5,90.5,26.8,EasyLog,10049571
18-Feb-13,4:00:00 PM,28,92,26.6,EasyLog,10049571
18-Feb-13,5:00:00 PM,27.5,92,26.1,EasyLog,10049571
18-Feb-13,6:00:00 PM,26.5,91,24.9,EasyLog,10049571
18-Feb-13,7:00:00 PM,25,94,24,EasyLog,10049571
18-Feb-13,8:00:00 PM,24,96.5,23.4,EasyLog,10049571
18-Feb-13,9:00:00 PM,23.5,97.5,23.1,EasyLog,10049571
18-Feb-13,10:00:00 PM,23.5,98,23.2,EasyLog,10049571
18-Feb-13,11:00:00 PM,23,98.5,22.8,EasyLog,10049571
19-Feb-13,12:00:00 AM,23,99.5,22.9,EasyLog,10049571
19-Feb-13,1:00:00 AM,23,99.5,22.9,EasyLog,10049571
19-Feb-13,2:00:00 AM,23,99.5,22.9,EasyLog,10049571
19-Feb-13,3:00:00 AM,23,100,23,EasyLog,10049571
19-Feb-13,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
19-Feb-13,5:00:00 AM,22.5,100,22.5,EasyLog,10049571
19-Feb-13,6:00:00 AM,22.5,100,22.5,EasyLog,10049571
19-Feb-13,7:00:00 AM,22.5,100,22.5,EasyLog,10049571
19-Feb-13,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
19-Feb-13,9:00:00 AM,22.5,100,22.5,EasyLog,10049571
19-Feb-13,10:00:00 AM,23,100,23,EasyLog,10049571
19-Feb-13,11:00:00 AM,23.5,100,23.5,EasyLog,10049571
19-Feb-13,12:00:00 PM,24,99,23.8,EasyLog,10049571
19-Feb-13,1:00:00 PM,24,100,24,EasyLog,10049571
19-Feb-13,2:00:00 PM,24,99.5,23.9,EasyLog,10049571
19-Feb-13,3:00:00 PM,25,99,24.8,EasyLog,10049571
19-Feb-13,4:00:00 PM,25.5,98,25.2,EasyLog,10049571
19-Feb-13,5:00:00 PM,25.5,97,25,EasyLog,10049571
19-Feb-13,6:00:00 PM,25,98.5,24.7,EasyLog,10049571
19-Feb-13,7:00:00 PM,24.5,98.5,24.2,EasyLog,10049571
19-Feb-13,8:00:00 PM,24,99,23.8,EasyLog,10049571
19-Feb-13,9:00:00 PM,24,99.5,23.9,EasyLog,10049571
19-Feb-13,10:00:00 PM,23.5,100,23.5,EasyLog,10049571
19-Feb-13,11:00:00 PM,23.5,100,23.5,EasyLog,10049571
20-Feb-13,12:00:00 AM,23,100,23,EasyLog,10049571
20-Feb-13,1:00:00 AM,23,99.5,22.9,EasyLog,10049571
20-Feb-13,2:00:00 AM,22.5,99.5,22.4,EasyLog,10049571
20-Feb-13,3:00:00 AM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,4:00:00 AM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,5:00:00 AM,22,100,22,EasyLog,10049571
20-Feb-13,6:00:00 AM,22,100,22,EasyLog,10049571
20-Feb-13,7:00:00 AM,22,100,22,EasyLog,10049571
20-Feb-13,8:00:00 AM,22,100,22,EasyLog,10049571
20-Feb-13,9:00:00 AM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,10:00:00 AM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,11:00:00 AM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,12:00:00 PM,23,100,23,EasyLog,10049571
20-Feb-13,1:00:00 PM,23,100,23,EasyLog,10049571
20-Feb-13,2:00:00 PM,23,100,23,EasyLog,10049571
20-Feb-13,3:00:00 PM,23,100,23,EasyLog,10049571
20-Feb-13,4:00:00 PM,23,100,23,EasyLog,10049571
20-Feb-13,5:00:00 PM,23.5,100,23.5,EasyLog,10049571
20-Feb-13,6:00:00 PM,23.5,100,23.5,EasyLog,10049571
20-Feb-13,7:00:00 PM,23.5,100,23.5,EasyLog,10049571
20-Feb-13,8:00:00 PM,23,100,23,EasyLog,10049571
20-Feb-13,9:00:00 PM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,10:00:00 PM,22.5,100,22.5,EasyLog,10049571
20-Feb-13,11:00:00 PM,22.5,100,22.5,EasyLog,10049571
21-Feb-13,12:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,1:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,2:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,3:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,4:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,5:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,6:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,7:00:00 AM,22,100,22,EasyLog,10049571
21-Feb-13,8:00:00 AM,22.5,100,22.5,EasyLog,10049571
21-Feb-13,9:00:00 AM,23,100,23,EasyLog,10049571
21-Feb-13,10:00:00 AM,23,100,23,EasyLog,10049571
21-Feb-13,11:00:00 AM,23.5,100,23.5,EasyLog,10049571
21-Feb-13,12:00:00 PM,24,100,24,EasyLog,10049571
21-Feb-13,1:00:00 PM,25,100,25,EasyLog,10049571
21-Feb-13,2:00:00 PM,25,99.5,24.9,EasyLog,10049571
21-Feb-13,3:00:00 PM,26.5,97,26,EasyLog,10049571
21-Feb-13,4:00:00 PM,27,95.5,26.2,EasyLog,10049571
21-Feb-13,5:00:00 PM,25.5,95,24.6,EasyLog,10049571
21-Feb-13,6:00:00 PM,24.5,96.5,23.9,EasyLog,10049571
21-Feb-13,7:00:00 PM,24,97,23.5,EasyLog,10049571
21-Feb-13,8:00:00 PM,23.5,98,23.2,EasyLog,10049571
21-Feb-13,9:00:00 PM,23,99,22.8,EasyLog,10049571
21-Feb-13,10:00:00 PM,23,99.5,22.9,EasyLog,10049571
21-Feb-13,11:00:00 PM,22.5,99.5,22.4,EasyLog,10049571
22-Feb-13,12:00:00 AM,22.5,100,22.5,EasyLog,10049571
22-Feb-13,1:00:00 AM,22.5,100,22.5,EasyLog,10049571
